,mouse,treatment,vessel,age,pulse_freq,diam_mean,pressure_d,pressure_s,speed,flux,diam_mean_before_stim,diam_max_after_stim,diam_min_after_stim,power_diam_h1,power_diam_h2,power_diam_h3,power_center_h1,power_center_h2,power_center_h3
1217,120820,after_hyper,pen_art,old,6.094588578821507,8.12324924012158,56.43531836065573,,,,9.374820417481923,9.72,8.28,408.8887206473181,125.77735698545862,,216.5330345286133,74.56779706430125,
1218,120820,after_hyper,sphincter,old,,,56.480547250000015,55.03669443283582,4.2014332523969875,257.17192351488046,5.07236517267183,5.04,4.68,,,,,,
1219,120820,after_hyper,bulb,old,6.083735442463028,8.244936936936936,56.3107033,55.03669443283582,1.424099200930928,,7.595821195464384,7.664064290605061,7.56,257.3675238621035,39.03575988616892,,360.25776278420193,46.369799331018534,
1220,120820,after_hyper,cap1,old,6.10922789931745,5.908384146341463,55.76998967213114,55.31498986666665,1.9009655552311135,,7.107620369997437,7.2,6.84,70.69216993791231,15.507470851305216,,630.5380422703727,103.05050401921697,
1221,120820,after_hyper,cap2,old,6.083735442463028,8.579648648648648,55.57013280327869,55.52859862295083,1.4337370733071557,109.20409578869051,5.7391159829818985,5.88,5.627561353562316,191.24510907680397,15.218051271588255,,234.70042755636788,34.85574081593202,
1222,120820,after_hyper,cap3,old,6.060933662801669,6.441054054054054,55.56691395161292,56.04756434999999,0.769713587463274,126.48002646527769,,,,71.3254132452112,11.006598356956236,,381.9540338789833,47.31794997289671,
1223,120820,after_hyper,cap4,old,6.064243368718894,4.471185975609757,55.53007585245903,,,113.00061147355163,,,,61.60679031453161,11.338035105981334,,20.807845677922288,6.169054078817546,
1224,120820,after_hyper,cap5,old,,,55.45432611666668,,,103.49944740680108,,,,,,,,,
1225,120820,after_ablation,pen_art,old,6.263078973880153,15.15217270194986,55.08963755882354,,,,14.400000000000004,14.4,14.4,979.630030016528,70.91022152771237,,249.10045851951537,29.967341037940976,
1226,120820,after_ablation,sphincter,old,,,55.195247349206355,54.367694887096775,3.339995700624109,276.6695353819448,5.806307127124878,6.12,5.45476377527116,,,,,,
1227,120820,after_ablation,bulb,old,6.331148236211805,8.905297520661158,55.199627238095246,54.367694887096775,1.6251438603736212,,8.494693650857583,8.512533064254573,8.055444160149937,347.63408177692384,42.78682725153799,,409.98484506065194,54.791222707833306,
1228,120820,after_ablation,cap1,old,6.306023375724656,6.554415512465375,54.99647322222223,54.87331673770494,2.183185349422678,,7.077510286539208,7.2,7.2,123.0667765165873,10.525514207793538,0.722023439498973,516.1221729850403,65.4061610858769,4.719170729989266
1229,120820,after_ablation,cap2,old,6.285352398244092,9.204689750692522,54.661006303571426,54.76836230645161,0.7176551536734616,136.71283480654753,6.205057267564491,6.12,5.995028289307743,214.90715655320898,30.00436424654093,,228.26636139782306,28.97115801555475,
1230,120820,after_ablation,cap3,old,6.326619199162003,6.904941828254848,54.80423720634919,55.45068714285714,1.5278151347174185,125.98712835714291,,,,113.21822642367306,10.87589581630341,,369.642696353312,50.867031029587025,
1231,120820,after_ablation,cap4,old,6.321345450680545,4.929091772151899,54.99533554687501,,,139.50222432619654,,,,98.43462958633803,2.437358522333226,,32.61776817673805,6.6839860812144805,
1232,120820,after_ablation,cap5,old,,,55.16060871428573,,,54.718164600840275,,,,,,,,,
1233,120820,hyper2,pen_art,old,7.486707268880028,17.20548484848485,121.9665787439024,,,,,,,1061.2729590877068,45.91823128527068,,482.42607271681436,38.475034957598695,
1234,120820,hyper2,sphincter,old,,,118.40581371052629,128.81126108333333,12.288211188806194,638.4203165624997,,,,,,,,,
1235,120820,hyper2,bulb,old,7.655310985644019,10.07322991689751,116.39190344736839,128.81126108333333,6.899728795978384,,,,,267.3747471523304,22.101088497780736,,622.5347431749084,36.741215406582086,
1236,120820,hyper2,cap1,old,7.706353783843152,7.134491712707183,114.16959619480515,,,,,,,93.67142752326181,7.037644299333637,,621.9702729062736,36.306490141705154,
1237,150720,baseline,pen_art,old,7.596110510532708,9.211755555555555,53.04833653947368,,,,8.785745580656853,9.350037839201402,8.64,110.59380195085534,36.6196774691376,,492.8705595631409,52.43986098873168,
1238,150720,baseline,sphincter,old,,,53.067346946666675,53.20816271052633,5.0058109995504365,363.5894727361112,3.58286556166306,3.96,3.6,,,,,,
1239,150720,baseline,bulb,old,7.592231136407846,6.291111111111111,53.12904614473684,53.20816271052633,2.5073187574438354,,6.480000000000003,6.84,6.444158708421951,496.92810682194613,61.820287770547424,,217.52217831479763,46.65195842547276,
1240,150720,baseline,cap1,old,7.588248128788669,3.298733333333333,53.16455288157895,,,,4.277647058823529,4.32,3.6,925.3881612311026,162.08168444790948,,965.977386557462,302.44537578821524,
1241,150720,baseline,cap2,old,7.579437437304436,6.43156473829201,53.68262364,,,112.19965161835263,3.9670588235294124,4.118336516631221,3.96,189.99911450112594,17.15671705258864,,29.01905778730391,5.3007919200545,
1242,150720,baseline,cap3,old,7.596231371523511,6.158734072022161,55.9404345074627,,,125.86539993659025,,,,202.57006173525505,9.691164700180463,,73.07663874085046,14.699751605003836,
1243,150720,baseline,cap4,old,7.596231371523511,6.007268698060941,54.167389644736836,,,72.0760965426195,,,,217.9893127598109,14.345579771638628,,874.9673932319384,99.20764363249671,
1244,150720,baseline,cap5,old,7.613672057185824,4.557330555555556,54.03454742105263,,,35.325595236842126,,,,2.792491285558221,1.6611892699973516,,441.87023176760795,71.87271769226861,
1245,150720,hyper,pen_art,old,,,82.4571232560976,,,,,,,,,,,,
1246,150720,hyper,sphincter,old,,,80.05756728048779,86.64446352439025,8.502606854216408,555.9442426517865,,,,,,,,,
1247,150720,hyper,bulb,old,4.173880555738185,7.464263888888889,78.15910977108433,86.64446352439025,3.598289035106192,,,,,18.708307863924077,5.97967343608181,9.223711419753233,449.01757802042886,74.6182814307521,1.6907542438271947
1248,150720,hyper,cap1,old,,,,,,,,,,,,,,,
1249,150720,after_hyper,pen_art,old,7.597872576168182,8.39692749244713,43.879940746666676,,,,8.813541643260063,9.0,8.28,44.021004109102435,41.81494945311853,,449.54390528414723,49.733640783382185,
1250,150720,after_hyper,sphincter,old,,,44.16336838666666,44.09634356578947,4.429805897133655,359.38977598710295,3.2377738254478694,3.72,3.12,,,,,,
1251,150720,after_hyper,bulb,old,7.540144506082359,6.889344410876134,44.50721641333336,44.09634356578947,1.6920845673239597,,5.637744910786398,5.76,5.4,740.9715572713302,80.32516077665638,,88.54904490434073,21.364028178320478,
1252,150720,after_hyper,cap1,old,7.513042049085981,4.409385542168676,44.60244644,,,,4.668723451613518,4.68,4.32,501.94407046775126,32.59948347837907,,364.5809320326201,79.61658846308096,
1253,150720,after_hyper,cap2,old,7.514711629615536,8.015701219512193,44.62441468,,,92.92827988594705,5.03294117647059,5.16,4.804971710692257,604.7976561060541,68.76495346246064,,7.294578070714455,7.977053257949602,
1254,150720,after_hyper,cap3,old,7.503427169607111,5.812085365853658,44.659136013333345,,,110.16349311192465,,,,71.78008998405342,12.152073479171811,,13.584372713032016,5.074776105101738,
1255,150720,after_hyper,cap4,old,7.510988541493541,5.798237082066869,44.93131432432433,,,58.039764123188405,,,,169.8869461206743,26.60556047672728,,621.055184867754,47.47056839402653,
1256,150720,after_hyper,cap5,old,7.513042049085981,4.470713855421687,45.07233345945944,,,83.34507725980913,,,,75.874409390587,6.530332734340041,,713.4753690307324,140.27617658668265,
1257,150720,after_ablation,pen_art,old,7.064094019919754,11.52917127071823,44.16662114285714,,,,9.209362838724449,10.08,9.72,428.58730525110593,119.89460739469465,,562.8475817410642,33.85023622960772,
1258,150720,after_ablation,sphincter,old,,,44.167245985714274,44.193157000000014,3.1922547613200645,262.37101184226196,2.1445935730593364,2.8306994846660993,2.4,,,,,,
1259,150720,after_ablation,bulb,old,,,44.012689814285714,44.193157000000014,1.4271696959226536,,5.205457578757476,5.76,5.64,,,,,,
1260,150720,after_ablation,cap1,old,,,43.87178297142859,,,,5.400000000000001,5.76,5.4,,,,,,
1261,150720,after_ablation,cap2,old,7.033142292411415,8.39942817679558,44.4470542,,,81.30263324534175,9.209362838724449,10.08,9.72,590.7730220194125,33.282338460095936,,15.065301687967425,3.7561756687937935,
1262,150720,after_ablation,cap3,old,7.057389411301953,6.311701949860724,44.36470594285712,,,100.7033112133892,,,,206.69824801541637,85.4649516107616,,19.142585579501414,1.9741409939072128,
1263,150720,after_ablation,cap4,old,,,44.013835400000005,,,45.36474401902746,,,,,,,,,
1264,150720,after_ablation,cap5,old,7.045853393281469,4.763818941504178,43.07507434285713,,,72.97083481760346,,,,120.00199949008031,10.22433197975724,,1100.6141259325395,167.4364730363976,
1265,150720,hyper2,pen_art,old,,,67.23704696250005,,,,,,,,,,,,
1266,150720,hyper2,sphincter,old,,,66.2454461728395,73.70921741772153,4.305688840711866,532.8882904761908,,,,,,,,,
1267,150720,hyper2,bulb,old,,,64.92842202469134,73.70921741772153,2.7975378921158325,,,,,,,,,,
1268,150720,hyper2,cap1,old,,,,,,,,,,,,,,,
1269,170620,baseline,pen_art,old,,,53.555642320000004,,,,12.90095185200103,16.56,13.32,,,,,,
1270,170620,baseline,sphincter,old,,,53.0618223877551,53.675283207547146,21.385813850486784,727.693955454365,4.436543977207447,6.12,3.6249147717035353,,,,,,
1271,170620,baseline,bulb,old,4.981112598506529,9.548991620111732,53.576109102040824,53.59075528301888,2.4223573661036486,,8.64,10.043648419762867,8.28,370.8087506020249,16.15900230594026,6.244460650800364,1035.1077969845694,92.74909656685067,9.953461553575433
1272,170620,baseline,cap1,old,4.994987690567331,7.195075208913649,53.52237520408164,52.73483594230766,3.861709506597166,,6.431964861478845,8.817259000324329,5.4,413.4175318753024,35.87850511067644,4.515072678968107,1202.5117314462761,107.10404001212312,16.72444045595047
1273,170620,baseline,cap2,old,4.950330541796117,7.910570637119115,52.98002293877552,53.24935662264151,4.2195719530900675,342.1933800109122,2.2250817305552077,2.64,2.04,36.33822762960124,10.928408227406228,4.564343049739715,191.3018093964267,40.90643567591259,10.5298255010194
1274,170620,baseline,cap3,old,5.030078949733783,5.615851239669421,53.19373079999998,53.037894909090916,2.4330532057263334,123.48195331485576,,,,92.83843630110832,2.134228237245824,0.2654660064475196,162.90535921944448,7.673328337511196,0.06179077966696881
1275,170620,baseline,cap4,old,5.02618450424834,5.670379888268156,53.039827779999975,54.93758934090908,1.2835507375496866,72.62364812375695,,,,74.85339207080678,17.185927817948237,0.29191950149741586,1175.1717595334333,133.44953576990898,35.704697483885816
1276,170620,baseline,cap5,old,5.024908499042893,4.016848184818482,53.096031620000005,55.65068078,1.1567184579018384,30.354990157952074,,,,49.97268924159492,1.1638666957701977,2.6285948111134667,1130.7241252904726,132.41473637424187,25.37773679165829
1277,170620,hyper,pen_art,old,6.068632830871172,17.16080716253444,70.71649145,,,,,,,743.6527998205389,30.462182265714794,14.929824413298876,143.0709971312597,10.474258161751195,3.5944480588020946
1278,170620,hyper,sphincter,old,,,69.30586887096773,,,352.5841280466272,,,,,,,,,
1279,170620,hyper,bulb,old,6.246883651876583,11.47310220994475,67.77350073015872,73.23961646875003,3.307323058314972,,,,,293.17214719380723,15.618191426322921,1.8600344776846713,221.47686095176203,13.473651586529158,0.7003442162566991
1280,170620,hyper,cap1,old,,,,74.61654798387099,4.18277988546048,,,,,,,,,,
1281,170620,after_hyper,pen_art,old,6.667698268333842,16.70925377643505,46.778367696969696,,,,13.555547650895743,15.12,13.32,982.1556248328484,247.10249283524084,,277.2333148234001,96.43443372213163,
1282,170620,after_hyper,sphincter,old,,,46.69095719402985,46.67091950000001,11.3561399920999,469.44556259027814,3.2544690322703733,4.424064290605061,1.9693379941620703,,,,,,
1283,170620,after_hyper,bulb,old,6.659898623670907,10.66360790273556,46.49962803030302,46.85074665333334,2.093770294843256,,9.71027577040402,10.2,9.6,644.9626961707738,25.65402458201171,,562.8820461616697,61.71316078683363,
1284,170620,after_hyper,cap1,old,6.646482574067691,8.405333333333333,46.760496805970156,46.81065873972601,2.8462921893411286,,6.474405648958205,7.56,6.245481999351341,874.040339198693,87.38735253201199,,556.0512349438842,88.05319296900971,
1285,170620,after_hyper,cap2,old,6.66130146430434,7.250252307692307,46.56342856716419,,,138.79421824304075,2.4907983965505918,2.88,2.4,16.80485340666706,15.001346741468318,,80.95158288936103,2.037661881891549,
1286,170620,after_hyper,cap3,old,6.627751555684991,5.831620481927711,46.51316896969697,,,146.87320811884373,,,,72.45224737462149,6.770288561293268,,426.962923294465,66.6478541382173,
1287,170620,after_hyper,cap4,old,6.650412956452373,5.290159638554218,46.35744307462686,,,71.11034104731185,,,,30.074599871113456,2.297705222227452,,600.7121875611457,93.7561339097768,
1288,170620,after_hyper,cap5,old,,,46.344471893939385,,,31.79090207166125,,,,,,,,,
1289,170620,after_ablation,pen_art,old,,,43.84335653731344,,,,14.788850218237856,15.96,14.88,,,,,,
1290,170620,after_ablation,sphincter,old,,,43.703028850746264,43.93444495890412,6.848306377673036,344.16604899702355,3.706497277061388,4.359338354535305,3.470548127860487,,,,,,
1291,170620,after_ablation,bulb,old,6.699180720708197,11.59024860335196,43.627673447761225,43.77849445205479,1.975846594926816,,9.72,10.08,9.72,761.6524946724224,105.41975421116148,,413.3480499646894,58.2363084454844,
1292,170620,after_ablation,cap1,old,6.699180720708197,9.361117318435754,43.47823056716417,43.545747818181816,2.4416616405414193,,6.506682975327146,7.44,6.6,238.168545991484,28.647790000625424,,417.3457118572191,51.47333849626007,
1293,170620,after_ablation,cap2,old,6.729604345944907,7.711561111111112,43.49816015151516,,,141.87459147127674,2.4363193586202367,2.52,1.92,13.082873746845971,13.829581521910722,,116.42355622492427,10.357860757085083,
1294,170620,after_ablation,cap3,old,6.715151323266064,5.370240331491713,43.30149158208955,,,157.20187991995732,,,,100.56647134941592,18.996316112048714,,456.543197357284,61.15105256726091,
1295,170620,after_ablation,cap4,old,6.699567094420859,5.450232044198895,43.37827888059701,,,74.2290486341991,,,,57.7666176309893,3.7121876015779995,,797.9837029658844,117.05503297275504,
1296,170620,after_ablation,cap5,old,,,43.26978764179104,,,39.961862030501,,,,,,,,,
1297,170620,hyper2,pen_art,old,,,58.22096493421052,,,,,,,,,,,,
1298,170620,hyper2,sphincter,old,,,55.869289220588236,74.13914115277777,13.59961911803031,732.856825278771,,,,,,,,,
1299,170620,hyper2,bulb,old,6.926086548703594,12.19504155124654,54.30855998550722,68.11994810666667,3.5264109804167423,,,,,780.3068018109375,105.65457075959313,,246.85942288279426,39.05231731246727,
1300,170620,hyper2,cap1,old,,,,89.82169472289159,8.629572277468984,,,,,,,,,,
1301,260820,baseline,pen_art,old,,,59.712717803278686,,,,8.635090932025488,9.742757503278433,8.358,,,,,,
1302,260820,baseline,sphincter,old,,,59.15190808196723,59.57932445901639,2.0867709215468544,191.04970530357124,2.990401090983129,3.582,2.919939203994055,,,,,,
1303,260820,baseline,bulb,old,6.090573251698572,7.601467836257309,59.14169911475408,59.57932445901639,0.6758504761598969,,5.673085554734567,5.771,5.461787653852602,121.24407600398196,10.435791519331278,2.8331174319824757,980.7238413501872,113.61667205593501,22.02213175651169
1304,260820,baseline,cap1,old,6.075534887424206,5.429257617728532,59.0976409818182,,,,4.399919778892446,4.299999917523736,3.787969959394189,116.42799343334725,17.6003570349131,1.1611802798757385,1637.1654718873544,163.52901426475256,35.35645181180677
1305,260820,baseline,cap2,old,6.088689646331106,4.540197222222222,58.72670767272726,,,130.1103239595745,3.2731033906316993,3.44933333333333,3.25033333333333,83.34706942932466,8.12787275143339,0.6647720656627865,1497.119109932672,151.75437019192663,29.56681542837202
1306,260820,baseline,cap3,old,6.126447190950107,4.023030726256983,58.92837647540983,,,66.1058979278243,,,,65.51415639032388,0.7987606881856201,0.09766605776284876,1540.0810892963252,144.29681238984338,25.300258188620838
1307,260820,baseline,cap4,old,6.113203163570537,4.194886426592797,58.46263912727276,,,46.84558503533185,,,,75.69030813154818,12.558216839998272,0.4970452735392004,1458.2843867603538,151.47719831013933,27.5609000050641
1308,260820,baseline,cap5,old,6.1162462509249,4.964493074792244,58.69363725925924,,,41.35398660947375,,,,7.9080905555450585,0.84224561431133,0.1624710326325847,1183.5759244116632,107.23326264560168,21.342562171061374
1309,260820,hyper,pen_art,old,6.81116726350088,12.80238227146814,130.82744841666667,,,,,,,5704.0582803210555,373.44042110834727,,176.77763470762935,1.0646919399338353,
1310,260820,hyper,sphincter,old,,,129.915033,132.5337596,11.476394060210838,660.8283997331333,,,,,,,,,
1311,260820,hyper,bulb,old,7.075941551556147,7.381684210526315,128.668376,132.5337596,5.238340963985198,,,,,754.2122951549106,64.35550675004089,,718.6063964538205,18.476015656112445,
1312,260820,hyper,cap1,old,7.182731189389781,6.964902234636871,128.34505083333335,,,,,,,506.51886947218196,51.95508945777248,,1525.110092260662,106.33349064241006,
1313,260820,after_hyper,pen_art,old,5.505286347385397,10.79768292682927,57.88929492727275,,,,7.978912668467886,9.61833333333333,7.829999862539554,515.7602153467191,70.13147243502294,21.957743914181815,786.1784251548428,64.66763185140555,6.098351548001686
1314,260820,after_hyper,sphincter,old,,,57.95670645999999,58.10337326666665,4.198442333457983,224.40756798611113,2.799197868166377,4.089333168380803,2.598545294591484,,,,,,
1315,260820,after_hyper,bulb,old,5.517248331619588,5.775436363636364,58.06561250909092,58.10337326666665,1.3081258331855472,,5.081964354080644,5.572,4.70966666666667,390.93132676187935,43.01740914652394,2.3536609121895813,1104.2191079823333,99.54730852462023,20.128509249666376
1316,260820,after_hyper,cap1,old,5.494789010786194,6.04036496350365,57.65946796296294,,,,5.407073086425263,5.477000109968358,5.111848642303177,64.28732685226521,0.49167570108688624,2.893624567957419,2161.469694076449,188.92543502288686,41.2390266114976
1317,260820,after_hyper,cap2,old,5.497059181442654,6.084580547112462,57.42350439999999,,,72.81290342077656,3.709645290111888,3.98,3.71466666666667,134.14157493954608,5.068803465436453,0.9390493867390577,1943.3015316144558,184.90943815793722,34.24816639974616
1318,260820,after_hyper,cap3,old,5.517248331619588,4.559196969696971,57.373080690909084,,,77.1537125993659,,,,414.67905494571073,86.66421757733981,25.124355017190297,1710.5854586322134,145.49614005130954,17.47522703830476
1319,260820,after_hyper,cap4,old,5.502091055983253,4.205235714285714,57.47727981632655,,,52.57197230549693,,,,110.63486732300389,20.845081831833387,12.719372645767919,1525.362949153075,146.0983497147652,25.2369720281784
1320,260820,after_hyper,cap5,old,5.49406359603424,5.364866666666667,57.210890963636345,,,32.093235147574816,,,,2.054859668236514,3.7952083588964047,3.7129323685477664,996.1769010220271,81.21571022690485,12.335198230917639
1321,260820,after_ablation,pen_art,old,5.776193208838285,16.30363535911602,52.14501247619048,,,,11.56139037683083,12.139,11.4093333333333,5312.631650423653,748.2742806657865,,339.71030061903923,8.009025850584447,
1322,260820,after_ablation,sphincter,old,,,51.94074275862067,52.243159701754394,3.273279867063057,259.3207957638889,4.473139044636965,4.908030398002976,4.448515308969838,,,,,,
1323,260820,after_ablation,bulb,old,5.761782556173213,8.47040782122905,51.8504358596491,52.243159701754394,1.9643119198517842,,6.419285198081313,6.28454540455984,5.90366666666667,742.9084801623272,113.49668508576111,36.64599026685796,2071.25563866491,226.9456202343216,44.02530919196358
1324,260820,after_ablation,cap1,old,5.795139945157149,7.175845730027548,51.921726842105265,,,,6.133598926805868,6.0192120712265025,5.752727655117233,1326.9102670094617,145.53494184786197,35.271105128344054,1492.6250616779043,154.9417086905577,38.787697171564375
1325,260820,after_ablation,cap2,old,5.795139945157149,6.468482093663912,51.830272210526324,,,108.0809969511435,4.0582032147308436,4.179,3.91366666666667,49.49208961552744,7.06771250612969,1.3607170880419246,2528.589397253485,235.19989658804482,32.89731202817026
1326,260820,after_ablation,cap3,old,5.783866894270998,5.363022099447514,51.57637722413792,,,68.25804797789479,,,,301.57332098815954,37.31152904976906,5.934097046103089,2149.6797909812763,188.19742969942908,25.818021481807662
1327,260820,after_ablation,cap4,old,,,51.73274742105263,,,23.035646332980978,,,,,,,,,
1328,260820,after_ablation,cap5,old,,,51.67205651923078,,,,,,,,,,,,
1329,260820,hyper2,pen_art,old,7.526593367301333,17.02691666666667,138.74523783333333,,,,,,,3614.1495837742427,355.12814323848926,,82.22793941783011,4.465340872734333,
1330,260820,hyper2,sphincter,old,,,137.1959042,139.86556855555557,16.10227761607995,871.2833199027771,,,,,,,,,
1331,260820,hyper2,bulb,old,7.698760652566934,9.057,136.791517,139.86556855555557,12.36058934884012,,,,,466.1120068604152,50.19589323998599,,353.69102220088826,25.155545463782563,
1332,260820,hyper2,cap1,old,7.805185535378254,7.170099722991689,135.76489704761903,,,,,,,354.16623120590214,46.11850542238546,,515.3994045332977,40.56813362512856,
1333,310820,baseline,pen_art,old,3.885358043513529,12.22399719887955,55.00252989473683,,,,8.109473810146424,8.260662020503604,7.984282277774568,2804.520392548969,325.6501432644248,74.07884297392539,1388.326139104077,174.7888352204297,40.446007619863735
1334,310820,baseline,sphincter,old,,,54.97148837142858,55.22560371794873,8.116876913081473,305.8479754890872,4.063516603038654,3.9973240410072006,3.6733612103117284,,,,,,
1335,310820,baseline,bulb,old,,,54.79730660000001,55.22560371794873,1.1002164696351182,,6.549309027739034,6.937995353836936,6.289709359131905,,,,,,
1336,310820,baseline,cap1,old,3.880454270248744,4.703540616246499,54.94183957894737,,,,3.9875209454949916,4.324195446760197,3.726476795302155,536.806739161338,44.05498524177805,5.758557999231613,686.7613346964123,92.92939133942659,27.41737154306947
1337,310820,baseline,cap2,old,3.889499181460329,5.988971830985916,54.98642025641027,,,81.24251101547985,,,,672.3085235668806,102.82279824960499,5.898544373713441,1008.8068655486736,132.6782859785495,21.525295513889827
1338,310820,baseline,cap3,old,3.901901731978033,4.32143820224719,54.939740230769225,,,56.87191754968282,,,,378.4545380318825,18.834212004796118,1.6778394620990604,31.544987676980824,8.516446073769146,1.1322991844314523
1339,310820,baseline,cap4,old,3.910665963745224,4.742977401129944,55.094447128205125,,,43.18512691702126,,,,115.93288078396995,58.35182614411652,10.375097330574311,21.266368638322948,7.251739630550455,0.15563142272464076
1340,310820,baseline,cap5,old,,,54.813451025000006,,,19.86254085758836,,,,,,,,,
1341,310820,hyper,pen_art,old,4.491157310934119,15.75694475138122,97.87731074468086,,,,,,,5429.696313496019,613.301493248482,32.80180420463748,1239.1855329369464,61.05387411464263,2.034897123487916
1342,310820,hyper,sphincter,old,,,105.06496171111108,95.71206674999999,7.358860945627581,408.9821731140877,,,,,,,,,
1343,310820,hyper,bulb,old,4.514656972988065,11.38117270194986,105.96822622222226,95.71206674999999,1.2829302179394053,,,,,1221.690874289775,219.77869248095706,9.876141177501125,153.63044134222795,18.026943049478056,0.8518011269325774
1344,310820,hyper,cap1,old,4.484593352600201,6.912272980501394,106.38774867499998,,,,,,,7088.515140518052,841.9435112911783,23.613054985415438,2760.4635209140747,155.88097925210667,5.152706099562739
1345,310820,after_hyper,pen_art,old,4.514973616356201,17.90986144578313,54.91834246938778,,,,12.742121552229236,12.71999814153479,12.524,3504.7912039457656,420.3765665631496,56.553709859778074,837.3332733618638,111.2260389271916,20.724789649382455
1346,310820,after_hyper,sphincter,old,,,55.018007200000014,55.12538302040818,0.9079286919706835,193.60180375099196,5.575113933201017,5.6967302668657105,5.5093426256594675,,,,,,
1347,310820,after_hyper,bulb,old,4.531970694978864,11.3739009009009,54.689434577777774,55.12538302040818,0.6361942685761036,,10.042447211873608,10.167207062167858,9.83733333333333,1139.2054650577488,91.83327847223917,14.703551380098045,267.09935022510814,31.1890219357687,5.608119666431515
1348,310820,after_hyper,cap1,old,4.526132305039961,5.797509202453988,54.777237975000006,,,,6.319588207963746,6.448,6.24133333333333,1008.2473895182851,103.3322970449414,19.174402562732798,546.0859051204252,69.09977463540461,18.72278990546977
1349,310820,after_hyper,cap2,old,4.521237804670938,4.981954954954955,54.61074657777778,,,108.63991463213547,,,,1804.7900647723793,165.58425085103116,41.64278927949047,1663.6733643656441,176.28675359015728,30.327372135280086
1350,310820,after_hyper,cap3,old,4.536488106109694,4.283759759759761,54.438708829268286,,,88.70087941463412,,,,612.0427675206698,17.191233999286787,3.0493884340535486,558.5473818926674,41.981996470081135,9.077177258305532
1351,310820,after_hyper,cap4,old,4.542937915264265,4.538807339449542,54.40438642222221,,,46.76847558697971,,,,132.99329800734031,58.73642535804851,30.9594759178321,35.05435100310525,8.498684780658243,1.1737408788594834
1352,310820,after_hyper,cap5,old,,,54.417625111111114,,,48.335387670478106,,,,,,,,,
1353,310820,after_ablation,pen_art,old,4.65212511651759,18.30438268156425,52.29281608695652,,,,13.65814330548486,13.721813143893533,13.64,3528.54329954476,420.48503169565663,38.410285177780636,998.9547551349889,106.06168410133027,18.349944278223862
1354,310820,after_ablation,sphincter,old,,,52.323401976190475,52.64230028260867,0.7024418758983771,161.01269893353174,6.464230509132832,6.48933333333333,6.369314469621143,,,,,,
1355,310820,after_ablation,bulb,old,4.660219017282407,11.55474860335196,52.16526580434783,52.64230028260867,0.6309379566869241,,11.003034274733512,10.9946666666667,10.808714412929653,1287.2706777490023,145.6467580906023,17.36082638126419,188.8400229192055,32.4102705107477,9.225583524884991
1356,310820,after_ablation,cap1,old,,,52.194367625,,,,6.799096340242109,6.82,6.7374288258593396,,,,,,
1357,310820,after_ablation,cap2,old,4.665205701741407,5.214977961432507,52.41793246428569,,,113.57835787684753,,,,832.5784610667217,77.3764309400266,13.440485486087969,1719.741561674493,177.84221009212612,23.243950312981184
1358,310820,after_ablation,cap3,old,4.666525288497214,4.25027700831025,52.209704862745085,,,98.02039888137062,,,,361.2594645878981,38.15531134390323,5.671509802638937,394.80176109161243,34.0327469538619,8.268731231567987
1359,310820,after_ablation,cap4,old,4.677008608915584,4.131190476190477,52.46236547058824,,,59.31968698376071,,,,364.6443881273596,42.071061816250705,0.8235099819023871,106.93928675417799,14.193270755148458,0.03780036916995624
1360,310820,after_ablation,cap5,old,,,52.16993139285713,,,45.0173566677909,,,,,,,,,
1361,310820,hyper2,pen_art,old,4.812390333445094,20.06936636636637,108.58600220754718,,,,,,,4085.3841075317537,504.72096216213754,18.59700548452221,673.5181325571328,14.649993670392675,0.9169136649024787
1362,310820,hyper2,sphincter,old,,,109.55122116326528,99.16659921276595,1.6818138880636848,235.42632616170627,,,,,,,,,
1363,310820,hyper2,bulb,old,4.906638530420255,12.6511906693712,110.13475159183672,99.16659921276595,1.128611697608836,,,,,3246.4877495997835,252.92519023669607,16.97148954233461,548.9726909233174,7.656672483750385,0.25573668190454035
1364,310820,hyper2,cap1,old,4.947377057457336,8.241817999999999,110.47985024489796,,,,,,,3525.7931698384914,435.811267543278,83.91857468453222,4977.674050295427,277.0194825832742,17.264509333656424
1365,160421,baseline,pen_art,old,4.672351292592347,9.278950191570884,40.33134573913042,,,,8.346582219560748,9.331080906986907,8.1549,878.8514764658988,72.08928717713883,,0.3623818081423111,0.5804547990308937,
1366,160421,baseline,sphincter,old,,,40.278294191489366,40.40808191304349,0.5078181028982744,14.893904789079231,1.8412944826581645,2.0553,1.663736515771924,,,,,,
1367,160421,baseline,bulb,old,4.668990841266303,5.847812244897959,40.28465952173913,40.40808191304349,0.35136802359358654,,4.738428232476087,6.0333,2.8696084742745045,2702.0637068981077,318.9847153265247,,896.8753448606949,109.07607258245204,
1368,160421,baseline,cap1,old,4.670490843698276,3.85858174904943,40.39013848936169,40.1862579574468,0.6925448668503588,,2.1863208619936234,2.7846,1.326,589.6320031820741,62.200818949660764,,42.49500263011075,15.622701222691177,
1369,160421,baseline,cap2,old,4.640317758058181,4.078919678714859,40.114222042553195,40.165836173913036,0.40074688040488365,7.696339087318092,,,,11.688291698067209,6.194724267572371,,1087.5793917403234,145.34948887125643,
1370,160421,baseline,cap3,old,,,40.11038382608695,40.14873299999999,0.15460542125667986,3.8854859281183938,,,,,,,,,
